target_time,sv,X_b,Y_b,Z_b,x_p,y_p,z_p,Error_X,Error_Y,Error_Z,3D_Error,R_Error,A_Error,C_Error
2025-01-02 20:30:00,G01,15913950.569081487,-21245909.120105483,891059.0508576583,15913938.756,-21245922.642,891033.106,11.813081488013268,13.52189451828599,25.944857658236288,31.55195975707748,-2.8680188127634443,27.54233035831772,-15.123513845504348
2025-01-02 20:35:00,G01,15954640.86419666,-21154425.11131984,1841035.454215447,15954629.506,-21154439.493,1841009.579,11.358196660876274,14.38168016076088,25.875215447042137,31.70754058681329,-2.838222009166873,27.67388264377314,-15.214100213609903
2025-01-02 20:40:00,G01,15977053.700762743,-21033938.51077313,2787486.3417157866,15977042.776,-21033953.759,2787460.58,10.924762742593884,15.24822686985135,25.761715786531568,31.867300857186727,-2.8002175424952163,27.82180633170762,-15.28498407189585
2025-01-02 20:45:00,G01,15982440.061093489,-20883851.146376047,3728599.571908748,15982429.55,-20883867.266000003,3728573.969,10.51109348796308,16.119623955339193,25.602908747736365,32.02864810008628,-2.7553737042527984,27.984356716373643,-15.333557775018363
2025-01-02 20:50:00,G01,15972099.441975344,-20703663.19106599,4662573.343769992,15972089.326,-20703680.183,4662547.950999999,10.11597534455359,16.99193400889635,25.39276999235153,32.18464768206688,-2.704234153368972,28.15496414468607,-15.356974248658728
2025-01-02 20:55:00,G01,15947373.620231632,-20492975.85743272,5587619.65078885,15947363.882,-20492993.719,5587594.522,9.738231632858517,17.86156728118658,25.12878885027021,32.3314826470582,-2.6477767152373133,28.3304639151318,-15.352487191875053
2025-01-02 21:00:00,G01,15909640.248817222,-20251493.67008036,6501967.707414936,15909630.873,-20251512.392,6501942.9,9.375817222520707,18.721919640898705,24.80741493590176,32.46265638287148,-2.5858817997289947,28.505788260823696,-15.31526396701352
2025-01-02 21:05:00,G01,15860306.085131664,-19979026.597534373,7403866.817071144,15860297.284,-19979045.876,7403842.918,8.80113166384399,19.278465624898672,23.89907114394009,31.94189657734536,-2.583855979060729,28.1005280503288,-14.965586140542026
2025-01-02 21:10:00,G01,15800801.179965096,-19675490.297350485,8291591.748653376,15800792.773,-19675510.393,8291568.370999999,8.406965095549822,20.095649514347315,23.377653376199305,31.95351105745664,-2.5870787735073977,28.18977673872438,-14.821281312340863
2025-01-02 21:15:00,G01,15732570.967363345,-19340908.7721562,9163443.13792918,15732562.928,-19340929.673,9163420.323,8.039363345131278,20.900843799114227,22.81492917984724,31.96869762738947,-2.586345761763094,28.29396189744398,-14.65469766791712
2025-01-02 21:20:00,G01,15657070.16921494,-18975413.76074093,10017752.568752035,15657062.472,-18975435.451,10017730.357,7.697214940562844,21.69025907292962,22.21175203472376,31.98556525909905,-2.580895192152328,28.411690264355897,-14.463444308791528
2025-01-02 21:25:00,G01,15575755.818847032,-18579245.058909364,10852885.333907545,15575748.437,-18579267.52,10852863.763,7.381847031414509,22.4610906355083,21.570907544344664,32.00462951540585,-2.5685138435541752,28.543142983407336,-14.24738697735911
2025-01-02 21:30:00,G01,15490080.444157194,-18152750.115591284,11667243.559659475,15490073.352,-18152773.328,11667222.669,7.092157194390893,23.2124087177217,20.890659475699067,32.02396392513157,-2.5515093520680754,28.68525044455672,-14.006443961173574
2025-01-02 21:35:00,G01,15401485.285148265,-17696383.177103516,12459269.25840536,15401478.458,-17696407.119,12459249.084,6.827148264274001,23.94189648330212,20.174405358731747,32.044203722638485,-2.5290454649051224,28.83880537491001,-13.738931028375635
2025-01-02 21:40:00,G01,15311393.575340137,-17210703.983086977,13227447.30364724,15311386.99,-17210728.630000003,13227427.883,6.585340136662126,24.6469130255282,19.42064724117517,32.06241671598773,-2.502522486753964,29.000003804015,-13.443798802423943
2025-01-02 21:45:00,G01,15221203.916225985,-16696376.019572891,13970308.321649728,15221197.551,-16696401.346,13970289.69,6.365225983783603,25.32642710953951,18.63164972886443,32.07931395118271,-2.4727198213026806,29.168983961687225,-13.120153006223518
2025-01-02 21:50:00,G01,15132283.773524871,-16154164.336523626,14686431.494333452,15132277.608,-16154190.315,14686413.687,6.165524872019887,25.97847637347877,17.807333450764418,32.0935516305317,-2.440802867507209,29.343292721177463,-12.767525598285127
2025-01-02 21:55:00,G01,15045963.12342755,-15584932.939064428,15374447.268137973,15045957.138,-15584959.54,15374430.318999998,5.985427549108863,26.600935570895672,16.94913797453046,32.104647549416335,-2.4068186933986877,29.521404543312592,-12.38556788522162
2025-01-02 22:00:00,G01,14963528.276371364,-14989641.763437904,16033039.96378281,14963522.455,-14989668.957,16033023.907000002,5.821371363475919,27.193562095984817,16.05678280815482,32.11227893139844,-2.37445754807788,29.701849235918186,-11.9733270851129
2025-01-02 22:05:00,G01,14886215.905086786,-14369343.250491597,16660950.282058368,14886210.232,-14369371.006,16660935.151000002,5.6730867847800255,27.755508402362462,15.131058365106584,32.116990637192664,-2.34452740086034,29.883347099140472,-11.532122311544772
